player_id,player_name,player_url,position,year,week,opponent,result,snap_count,snap_percent,rush_att,rush_yards,rush_tds,targets,receptions,rec_yards,rec_tds,fumbles
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2018,12,JAC,W24-21,33,56.9,2,8,1,3,2,11,0,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2018,13,MIA,L17-21,36,50.0,0,0,0,4,4,46,0,1
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2018,14,NYJ,L23-27,59,77.6,4,22,1,7,4,47,0,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2018,15,DET,W14-13,35,51.5,1,4,0,7,6,53,0,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2018,16,NE,L12-24,39,63.9,0,0,0,8,1,8,0,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2018,17,MIA,W42-17,13,21.0,0,0,0,0,0,0,0,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2019,1,NYJ,W17-16,4,5.8,0,0,0,0,0,0,0,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2019,2,NYG,W28-14,17,22.4,1,4,0,2,2,40,1,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2019,3,CIN,W21-17,19,24.4,3,10,0,1,1,9,0,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2019,4,NE,L10-16,1,1.2,0,0,0,0,0,0,0,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2019,5,TEN,W14-7,8,12.3,0,0,0,2,2,52,0,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2019,7,MIA,W31-21,21,37.5,0,0,0,3,2,11,0,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2019,9,WAS,W24-9,42,67.7,0,0,0,3,3,12,0,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2019,10,CLE,L16-19,37,53.6,0,0,0,4,2,19,0,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2019,11,MIA,W37-20,56,77.8,1,10,0,6,3,21,0,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2019,12,DEN,W20-3,61,76.3,1,-5,0,3,2,13,0,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2019,13,DAL,W26-15,30,44.8,0,0,0,3,3,34,0,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2019,14,BAL,L17-24,54,72.0,0,0,0,5,3,25,0,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2019,15,PIT,W17-10,30,46.2,0,0,0,0,0,0,0,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2019,16,NE,L17-24,31,57.4,0,0,0,2,2,11,0,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2019,17,NYJ,L6-13,49,76.6,2,30,0,5,2,7,0,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2019,WC,HOU,L19-22,27,31.8,0,0,0,5,4,23,0,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2020,1,NYJ,W27-17,16,18.4,0,0,0,3,3,17,0,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2020,2,MIA,W31-28,7,11.5,0,0,0,2,2,47,0,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2020,3,LAR,W35-32,17,27.4,1,4,0,2,1,6,0,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2020,4,LV,W30-23,21,34.4,2,11,0,1,1,18,0,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2020,5,TEN,L16-42,22,30.6,0,0,0,4,4,7,1,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2020,6,KC,L17-26,7,13.2,0,0,0,1,1,4,0,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2020,7,NYJ,W18-10,15,20.3,1,-11,0,2,2,14,0,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2020,8,NE,W24-21,6,10.3,0,0,0,0,0,0,0,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2020,9,SEA,W44-34,5,7.4,1,1,0,1,1,25,1,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2020,10,ARI,L30-32,9,12.3,0,0,0,1,1,2,0,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2020,12,LAC,W27-17,12,19.4,1,-1,0,0,0,0,0,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2020,13,SF,W34-24,11,15.1,0,0,0,2,2,31,1,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2020,14,PIT,W26-15,10,13.3,0,0,0,1,1,12,0,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2020,15,DEN,W48-19,22,30.1,0,0,0,1,1,8,0,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2020,16,NE,W38-9,32,44.4,2,5,0,4,4,26,0,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2020,17,MIA,W56-26,58,90.6,2,0,0,9,6,65,2,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2020,WC,IND,W27-24,4,6.8,0,0,0,0,0,0,0,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2020,CC,KC,L24-38,15,20.5,2,9,0,1,1,6,1,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2021,1,PIT,L16-23,15,18.1,1,-3,0,0,0,0,0,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2021,2,MIA,W35-0,13,20.0,0,0,0,2,1,1,0,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2021,3,WAS,W43-21,15,19.0,1,8,0,0,0,0,0,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2021,4,HOU,W40-0,4,6.0,0,0,0,0,0,0,0,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2021,5,KC,W38-20,8,14.0,0,0,0,0,0,0,0,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2021,6,TEN,L31-34,4,5.0,1,5,0,1,1,3,0,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2021,8,MIA,W26-11,13,18.1,0,0,0,0,0,0,0,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2021,9,JAC,L6-9,19,27.9,0,0,0,2,2,10,0,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2021,10,NYJ,W45-17,13,22.0,2,17,1,3,1,12,0,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2021,11,IND,L15-41,9,16.1,0,0,0,0,0,0,0,1
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2021,14,TB,L27-33,11,13.9,0,0,0,1,1,5,0,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2021,15,CAR,W31-14,20,29.0,1,8,0,2,1,7,0,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2021,16,NE,W33-21,67,84.8,1,-1,0,12,11,125,1,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2021,17,ATL,W29-15,24,32.0,1,3,0,2,1,6,0,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2021,18,NYJ,W27-10,22,27.2,1,10,0,1,1,9,0,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2021,WC,NE,W47-17,19,33.9,3,29,0,3,3,45,0,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2021,DP,KC,L36-42,16,25.0,3,15,0,1,1,3,0,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2022,1,LAR,W31-10,26,44.1,0,0,0,3,2,19,1,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2022,2,TEN,W41-7,31,45.6,0,0,0,3,2,37,0,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2022,3,MIA,L19-21,47,51.1,1,6,0,9,7,76,1,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2022,4,BAL,W23-20,31,48.4,0,0,0,6,4,21,1,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2022,6,KC,W24-20,37,50.7,0,0,0,5,2,9,0,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2022,8,GB,W27-17,31,52.5,2,2,1,1,1,8,0,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2022,9,NYJ,L17-20,41,66.1,1,9,0,3,2,12,0,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2022,10,MIN,L30-33,52,69.3,1,18,0,5,4,37,0,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2022,11,CLE,W31-23,26,40.0,0,0,0,1,0,0,0,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2022,12,DET,W28-25,56,72.7,2,7,0,10,6,96,1,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2022,13,NE,W24-10,39,52.0,0,0,0,5,5,44,0,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2022,14,NYJ,W20-12,38,64.4,1,7,0,5,3,21,0,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2022,15,MIA,W32-29,44,56.4,0,0,0,5,2,24,0,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2022,16,CHI,W35-13,23,35.9,1,6,0,2,0,0,0,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2022,18,NE,W35-23,33,55.9,0,0,0,3,2,19,0,0
9991885,Isaiah McKenzie,https://dynastyleaguefootball.com/player/9991885/Isaiah_McKenzie,WR,2022,DP,CIN,L10-27,17,27.0,0,0,0,2,2,10,0,0
9992866,KJ Hamler,https://dynastyleaguefootball.com/player/9992866/KJ_Hamler,WR,2020,2,PIT,L21-26,48,62.3,1,9,0,7,3,48,0,0
9992866,KJ Hamler,https://dynastyleaguefootball.com/player/9992866/KJ_Hamler,WR,2020,3,TB,L10-28,58,92.1,1,-2,0,5,3,30,0,0
9992866,KJ Hamler,https://dynastyleaguefootball.com/player/9992866/KJ_Hamler,WR,2020,4,NYJ,W37-28,14,20.0,0,0,0,0,0,0,0,0
9992866,KJ Hamler,https://dynastyleaguefootball.com/player/9992866/KJ_Hamler,WR,2020,7,KC,L16-43,30,39.0,1,10,0,3,2,24,0,0
9992866,KJ Hamler,https://dynastyleaguefootball.com/player/9992866/KJ_Hamler,WR,2020,8,LAC,W31-30,52,80.0,0,0,0,3,3,13,1,0
9992866,KJ Hamler,https://dynastyleaguefootball.com/player/9992866/KJ_Hamler,WR,2020,9,ATL,L27-34,55,75.3,1,15,0,10,6,75,0,0
9992866,KJ Hamler,https://dynastyleaguefootball.com/player/9992866/KJ_Hamler,WR,2020,10,LV,L12-37,62,87.3,0,0,0,10,4,50,0,0
9992866,KJ Hamler,https://dynastyleaguefootball.com/player/9992866/KJ_Hamler,WR,2020,11,MIA,W20-13,38,58.5,0,0,0,6,4,35,0,0
9992866,KJ Hamler,https://dynastyleaguefootball.com/player/9992866/KJ_Hamler,WR,2020,12,NO,L3-31,28,65.1,2,-8,0,0,0,0,0,0
9992866,KJ Hamler,https://dynastyleaguefootball.com/player/9992866/KJ_Hamler,WR,2020,13,KC,L16-22,42,63.6,2,13,0,5,2,16,0,0
9992866,KJ Hamler,https://dynastyleaguefootball.com/player/9992866/KJ_Hamler,WR,2020,14,CAR,W32-27,37,60.7,0,0,0,3,2,86,2,0
9992866,KJ Hamler,https://dynastyleaguefootball.com/player/9992866/KJ_Hamler,WR,2020,15,BUF,L19-48,49,76.6,0,0,0,4,1,4,0,0
9992866,KJ Hamler,https://dynastyleaguefootball.com/player/9992866/KJ_Hamler,WR,2020,16,LAC,L16-19,8,10.4,1,3,0,0,0,0,0,0
9992866,KJ Hamler,https://dynastyleaguefootball.com/player/9992866/KJ_Hamler,WR,2021,1,NYG,W27-13,24,35.8,0,0,0,4,3,41,0,0
9992866,KJ Hamler,https://dynastyleaguefootball.com/player/9992866/KJ_Hamler,WR,2021,2,JAC,W23-13,49,71.0,0,0,0,3,1,5,0,0
9992866,KJ Hamler,https://dynastyleaguefootball.com/player/9992866/KJ_Hamler,WR,2021,3,NYJ,W26-0,15,22.1,0,0,0,3,1,28,0,0
9992866,KJ Hamler,https://dynastyleaguefootball.com/player/9992866/KJ_Hamler,WR,2022,1,SEA,L16-17,40,60.6,0,0,0,1,0,0,0,0
9992866,KJ Hamler,https://dynastyleaguefootball.com/player/9992866/KJ_Hamler,WR,2022,3,SF,W11-10,19,25.7,0,0,0,0,0,0,0,0
9992866,KJ Hamler,https://dynastyleaguefootball.com/player/9992866/KJ_Hamler,WR,2022,4,LV,L23-32,4,7.5,0,0,0,1,1,55,0,0
9992866,KJ Hamler,https://dynastyleaguefootball.com/player/9992866/KJ_Hamler,WR,2022,5,IND,L9-12,39,53.4,0,0,0,2,1,10,0,0
9992866,KJ Hamler,https://dynastyleaguefootball.com/player/9992866/KJ_Hamler,WR,2022,6,LAC,L16-19,33,56.9,0,0,0,3,2,44,0,0
9992866,KJ Hamler,https://dynastyleaguefootball.com/player/9992866/KJ_Hamler,WR,2022,7,NYJ,L9-16,46,58.2,1,14,0,4,1,4,0,0
9992866,KJ Hamler,https://dynastyleaguefootball.com/player/9992866/KJ_Hamler,WR,2022,8,JAC,W21-17,43,70.5,1,9,0,3,2,52,0,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2016,1,DAL,W20-19,53,94.6,0,0,0,4,3,43,1,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2016,2,NO,W16-13,75,94.9,0,0,0,8,8,117,0,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2016,3,WAS,L27-29,66,98.5,0,0,0,7,5,73,1,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2016,4,MIN,L10-24,62,93.9,0,0,0,7,4,30,0,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2016,5,GB,L16-23,56,100.0,0,0,0,7,2,14,0,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2016,6,BAL,W27-23,64,95.5,0,0,0,8,4,25,0,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2016,7,LAR,W17-10,53,94.6,0,0,0,7,5,32,0,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2016,9,PHI,W28-23,59,92.2,0,0,0,6,3,50,1,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2016,10,CIN,W21-20,71,94.7,0,0,0,7,5,42,1,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2016,11,CHI,W22-16,63,94.0,0,0,0,11,5,50,1,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2016,12,CLE,W27-13,51,91.1,1,22,0,0,0,0,0,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2016,13,PIT,L14-24,60,100.0,0,0,0,8,4,21,1,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2016,14,DAL,W10-7,61,91.0,0,0,0,4,3,39,0,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2016,15,DET,W17-6,61,95.3,0,0,0,5,4,56,1,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2016,16,PHI,L19-24,88,98.9,1,2,0,11,7,61,1,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2016,17,WAS,W19-10,62,86.1,1,7,0,5,3,30,0,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2017,1,DAL,L3-19,57,100.0,1,6,0,8,7,44,0,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2017,2,DET,L10-24,56,100.0,2,7,0,4,2,23,0,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2017,3,PHI,L24-27,68,98.6,0,0,0,10,7,133,1,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2017,4,TB,L23-25,67,83.8,0,0,0,5,5,54,0,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2017,5,LAC,L22-27,24,34.3,0,0,0,2,1,9,0,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2017,9,LAR,L17-51,63,92.6,0,0,0,9,5,70,0,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2017,10,SF,L13-31,66,100.0,0,0,0,13,11,142,0,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2017,13,OAK,L17-24,61,98.4,0,0,0,6,3,56,0,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2017,14,DAL,L10-30,77,96.3,1,-9,0,3,2,16,0,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2017,15,PHI,L29-34,85,96.6,0,0,0,16,11,139,1,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2017,16,ARI,L0-23,64,90.1,0,0,0,8,5,45,0,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2018,1,JAC,L15-20,61,85.9,0,0,0,7,5,48,0,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2018,2,DAL,L13-20,65,95.6,0,0,0,5,3,24,0,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2018,3,HOU,W27-22,59,95.2,0,0,0,7,6,80,1,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2018,4,NO,L18-33,59,95.2,0,0,0,10,10,77,1,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2018,5,CAR,L31-33,56,100.0,0,0,0,7,4,75,0,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2018,6,PHI,L13-34,63,96.9,0,0,0,7,3,37,0,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2018,7,ATL,L20-23,59,92.2,0,0,0,8,5,167,0,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2018,8,WAS,L13-20,67,95.7,0,0,0,8,4,34,0,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2018,10,SF,W27-23,56,94.9,1,27,0,3,2,9,1,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2018,11,TB,W38-35,46,86.8,0,0,0,2,2,22,0,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2018,12,PHI,L22-25,56,91.8,0,0,0,6,4,37,0,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2018,13,CHI,W30-27,57,79.2,0,0,0,6,4,28,0,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2018,14,WAS,W40-16,43,67.2,0,0,0,6,2,17,1,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2018,15,TEN,L0-17,65,100.0,0,0,0,9,2,37,0,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2018,16,IND,L27-28,58,89.2,1,-3,0,7,6,113,0,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2018,17,DAL,L35-36,66,93.0,1,9,0,9,4,67,0,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2019,1,DAL,L17-35,68,98.6,0,0,0,7,6,42,0,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2019,3,TB,W32-31,62,95.4,2,21,0,9,7,100,1,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2019,4,WAS,W24-3,70,89.7,1,23,0,9,7,76,0,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2019,5,MIN,L10-28,56,81.2,1,-2,0,10,5,49,0,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2019,12,CHI,L14-19,57,95.0,1,22,0,9,5,15,0,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2019,13,GB,L13-31,57,85.1,0,0,0,7,3,40,1,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2019,14,PHI,L17-23,48,92.3,1,8,0,7,4,28,0,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2019,15,MIA,W36-20,54,79.4,0,0,0,11,9,111,0,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2019,16,WAS,W41-35,70,100.0,0,0,0,6,6,76,1,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2019,17,PHI,L17-34,66,89.2,0,0,0,10,5,39,0,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2020,1,PIT,L16-26,53,77.9,0,0,0,6,6,47,0,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2020,2,CHI,L13-17,15,23.1,1,6,0,4,2,29,0,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2020,7,PHI,L21-22,46,76.7,0,0,0,8,6,59,1,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2020,8,TB,L23-25,52,70.3,0,0,0,10,8,74,0,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2020,9,WAS,W23-20,60,77.9,1,18,0,8,6,39,0,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2020,10,PHI,W27-17,58,81.7,0,0,0,6,6,47,0,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2020,12,CIN,W19-17,63,77.8,1,4,0,8,7,64,0,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2020,13,SEA,W17-12,27,48.2,0,0,0,6,1,22,0,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2020,14,ARI,L7-26,39,79.6,0,0,0,5,3,35,0,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2020,15,CLE,L6-20,38,70.4,1,-3,0,7,4,51,0,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2020,16,BAL,L13-27,61,95.3,0,0,0,12,9,77,1,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2020,17,DAL,W23-19,49,84.5,2,24,1,10,8,112,1,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2021,1,DEN,L13-27,58,95.1,0,0,0,9,7,113,1,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2021,2,WAS,L29-30,64,92.8,1,-9,0,10,9,94,0,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2021,3,ATL,L14-17,24,33.8,0,0,0,3,2,16,0,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2021,6,LAR,L11-38,68,90.7,0,0,0,14,10,76,0,0
17961,Sterling Shepard,https://dynastyleaguefootball.com/player/17961/Sterling_Shepard,WR,2021,8,KC,L17-20,23,37.7,0,0,0,7,4,25,0,0
