player_id,player_name,player_url,position,year,team,games_played,snap_count,snap_percent,rush_att,rush_yards,rush_tds,targets,receptions,rec_yards,rec_tds,fumbles
16568,Brandin Cooks,https://dynastyleaguefootball.com/player/16568/Brandin_Cooks,WR,2021,HOU,15,813,86.6,2,21,0,129,87,1009,6,0
16568,Brandin Cooks,https://dynastyleaguefootball.com/player/16568/Brandin_Cooks,WR,2022,HOU,12,598,80.4,2,7,0,87,52,593,2,0
9993172,Wan'Dale Robinson,https://dynastyleaguefootball.com/player/9993172/WanDale_Robinson,WR,2022,NYG,6,229,55.6,2,-1,0,31,23,227,1,0
9993579,Kadarius Toney,https://dynastyleaguefootball.com/player/9993579/Kadarius_Toney,WR,2021,NYG,10,301,45.7,3,6,0,57,39,420,0,0
9993579,Kadarius Toney,https://dynastyleaguefootball.com/player/9993579/Kadarius_Toney,WR,2022,KC,8,126,22.9,4,56,0,18,14,153,2,1
9993464,Darnell Mooney,https://dynastyleaguefootball.com/player/9993464/Darnell_Mooney,WR,2020,CHI,16,781,72.9,4,20,0,98,61,631,4,0
9993464,Darnell Mooney,https://dynastyleaguefootball.com/player/9993464/Darnell_Mooney,WR,2021,CHI,16,912,87.7,6,32,1,124,69,929,4,0
9993464,Darnell Mooney,https://dynastyleaguefootball.com/player/9993464/Darnell_Mooney,WR,2022,CHI,12,630,83.2,1,2,0,61,40,493,2,0
9992757,Rondale Moore,https://dynastyleaguefootball.com/player/9992757/Rondale_Moore,WR,2021,ARI,14,432,45.3,18,76,0,65,54,435,1,1
9992757,Rondale Moore,https://dynastyleaguefootball.com/player/9992757/Rondale_Moore,WR,2022,ARI,8,459,81.7,6,-5,0,56,41,414,1,0
9993006,Jakobi Meyers,https://dynastyleaguefootball.com/player/9993006/Jakobi_Meyers,WR,2019,NE,15,422,38.8,0,0,0,41,26,359,0,0
9993006,Jakobi Meyers,https://dynastyleaguefootball.com/player/9993006/Jakobi_Meyers,WR,2020,NE,14,665,75.7,2,9,0,81,59,729,0,1
9993006,Jakobi Meyers,https://dynastyleaguefootball.com/player/9993006/Jakobi_Meyers,WR,2021,NE,16,879,84.2,1,9,0,118,79,797,2,0
9993006,Jakobi Meyers,https://dynastyleaguefootball.com/player/9993006/Jakobi_Meyers,WR,2022,NE,13,629,78.5,2,-11,0,88,64,771,5,2
9992313,Michael Gallup,https://dynastyleaguefootball.com/player/9992313/Michael_Gallup,WR,2018,DAL,15,684,67.9,0,0,0,68,33,507,2,0
9992313,Michael Gallup,https://dynastyleaguefootball.com/player/9992313/Michael_Gallup,WR,2019,DAL,14,854,85.4,0,0,0,112,66,1107,6,0
9992313,Michael Gallup,https://dynastyleaguefootball.com/player/9992313/Michael_Gallup,WR,2020,DAL,16,1003,87.6,0,0,0,106,59,843,5,0
9992313,Michael Gallup,https://dynastyleaguefootball.com/player/9992313/Michael_Gallup,WR,2021,DAL,9,498,75.1,0,0,0,62,35,445,2,0
9992313,Michael Gallup,https://dynastyleaguefootball.com/player/9992313/Michael_Gallup,WR,2022,DAL,13,678,75.5,0,0,0,68,38,414,4,0
9993965,Alec Pierce,https://dynastyleaguefootball.com/player/9993965/Alec_Pierce,WR,2022,IND,15,678,66.0,0,0,0,73,38,551,2,0
9992328,Chase Claypool,https://dynastyleaguefootball.com/player/9992328/Chase_Claypool,WR,2020,PIT,16,692,63.0,10,16,2,109,62,859,9,1
9992328,Chase Claypool,https://dynastyleaguefootball.com/player/9992328/Chase_Claypool,WR,2021,PIT,14,754,79.3,11,63,0,98,54,811,1,0
9992328,Chase Claypool,https://dynastyleaguefootball.com/player/9992328/Chase_Claypool,WR,2022,CHI,14,626,69.6,9,59,0,73,44,422,1,1
17986,Tyler Boyd,https://dynastyleaguefootball.com/player/17986/Tyler_Boyd,WR,2016,CIN,16,739,68.0,4,58,0,81,54,603,1,1
17986,Tyler Boyd,https://dynastyleaguefootball.com/player/17986/Tyler_Boyd,WR,2017,CIN,10,307,47.2,0,0,0,32,22,225,2,0
17986,Tyler Boyd,https://dynastyleaguefootball.com/player/17986/Tyler_Boyd,WR,2018,CIN,14,773,85.8,2,3,0,108,76,1028,7,0
17986,Tyler Boyd,https://dynastyleaguefootball.com/player/17986/Tyler_Boyd,WR,2019,CIN,16,1001,89.1,4,23,0,147,90,1045,5,2
17986,Tyler Boyd,https://dynastyleaguefootball.com/player/17986/Tyler_Boyd,WR,2020,CIN,15,746,74.6,5,49,0,110,79,841,4,0
17986,Tyler Boyd,https://dynastyleaguefootball.com/player/17986/Tyler_Boyd,WR,2021,CIN,16,808,77.2,2,22,0,94,67,828,5,0
17986,Tyler Boyd,https://dynastyleaguefootball.com/player/17986/Tyler_Boyd,WR,2022,CIN,15,749,72.0,0,0,0,75,53,711,5,0
9992871,Nico Collins,https://dynastyleaguefootball.com/player/9992871/Nico_Collins,WR,2021,HOU,13,495,58.5,0,0,0,53,30,381,1,0
9992871,Nico Collins,https://dynastyleaguefootball.com/player/9992871/Nico_Collins,WR,2022,HOU,10,442,71.5,0,0,0,66,37,481,2,0
9993612,Romeo Doubs,https://dynastyleaguefootball.com/player/9993612/Romeo_Doubs,WR,2022,GB,12,506,63.7,1,11,0,65,42,425,3,1
9993608,Josh Palmer,https://dynastyleaguefootball.com/player/9993608/Josh_Palmer,WR,2021,LAC,16,402,36.1,1,6,0,40,29,308,3,0
9993608,Josh Palmer,https://dynastyleaguefootball.com/player/9993608/Josh_Palmer,WR,2022,LAC,15,844,80.2,1,4,0,101,68,730,3,0
9992294,Donovan Peoples-Jones,https://dynastyleaguefootball.com/player/9992294/Donovan_Peoples-Jones,WR,2020,CLE,12,268,34.1,0,0,0,20,14,304,2,0
9992294,Donovan Peoples-Jones,https://dynastyleaguefootball.com/player/9992294/Donovan_Peoples-Jones,WR,2021,CLE,12,600,79.6,0,0,0,54,31,559,3,1
9992294,Donovan Peoples-Jones,https://dynastyleaguefootball.com/player/9992294/Donovan_Peoples-Jones,WR,2022,CLE,16,996,89.7,1,2,0,92,59,797,3,1
9992303,Allen Lazard,https://dynastyleaguefootball.com/player/9992303/Allen_Lazard,WR,2018,GB,1,1,1.8,0,0,0,1,1,7,0,0
9992303,Allen Lazard,https://dynastyleaguefootball.com/player/9992303/Allen_Lazard,WR,2019,GB,15,484,46.4,1,21,0,52,35,477,3,0
9992303,Allen Lazard,https://dynastyleaguefootball.com/player/9992303/Allen_Lazard,WR,2020,GB,10,470,72.8,2,17,0,46,33,451,3,0
9992303,Allen Lazard,https://dynastyleaguefootball.com/player/9992303/Allen_Lazard,WR,2021,GB,14,695,75.8,3,32,0,54,35,438,6,0
9992303,Allen Lazard,https://dynastyleaguefootball.com/player/9992303/Allen_Lazard,WR,2022,GB,14,809,89.2,0,0,0,94,56,747,5,0
17960,Michael Thomas,https://dynastyleaguefootball.com/player/17960/Michael_Thomas,WR,2016,NO,15,867,79.4,0,0,0,121,92,1137,9,2
17960,Michael Thomas,https://dynastyleaguefootball.com/player/17960/Michael_Thomas,WR,2017,NO,16,851,81.9,0,0,0,149,104,1245,5,0
17960,Michael Thomas,https://dynastyleaguefootball.com/player/17960/Michael_Thomas,WR,2018,NO,16,928,88.4,0,0,0,147,125,1405,9,2
17960,Michael Thomas,https://dynastyleaguefootball.com/player/17960/Michael_Thomas,WR,2019,NO,16,959,88.6,1,-9,0,186,149,1725,9,0
17960,Michael Thomas,https://dynastyleaguefootball.com/player/17960/Michael_Thomas,WR,2020,NO,7,345,73.2,1,1,0,55,40,438,0,0
17960,Michael Thomas,https://dynastyleaguefootball.com/player/17960/Michael_Thomas,WR,2022,NO,3,136,68.7,0,0,0,22,16,171,3,0
9992333,DJ Chark,https://dynastyleaguefootball.com/player/9992333/DJ_Chark,WR,2018,JAC,10,278,42.2,0,0,0,32,14,174,0,1
9992333,DJ Chark,https://dynastyleaguefootball.com/player/9992333/DJ_Chark,WR,2019,JAC,15,864,82.2,2,20,0,117,73,1008,8,0
9992333,DJ Chark,https://dynastyleaguefootball.com/player/9992333/DJ_Chark,WR,2020,JAC,13,702,83.5,0,0,0,94,53,706,5,0
9992333,DJ Chark,https://dynastyleaguefootball.com/player/9992333/DJ_Chark,WR,2021,JAC,3,166,85.1,0,0,0,22,7,154,2,0
9992333,DJ Chark,https://dynastyleaguefootball.com/player/9992333/DJ_Chark,WR,2022,DET,10,494,70.9,0,0,0,48,27,488,3,0
9990986,Curtis Samuel,https://dynastyleaguefootball.com/player/9990986/Curtis_Samuel,WR,2017,CAR,8,215,38.7,4,64,0,26,15,115,0,0
9990986,Curtis Samuel,https://dynastyleaguefootball.com/player/9990986/Curtis_Samuel,WR,2018,CAR,13,466,54.4,8,84,2,65,39,494,5,1
9990986,Curtis Samuel,https://dynastyleaguefootball.com/player/9990986/Curtis_Samuel,WR,2019,CAR,16,970,85.8,19,130,1,107,54,627,6,0
9990986,Curtis Samuel,https://dynastyleaguefootball.com/player/9990986/Curtis_Samuel,WR,2020,CAR,15,658,68.1,41,200,2,97,77,844,3,0
9990986,Curtis Samuel,https://dynastyleaguefootball.com/player/9990986/Curtis_Samuel,WR,2021,WAS,5,84,22.8,4,11,0,9,6,27,0,0
9990986,Curtis Samuel,https://dynastyleaguefootball.com/player/9990986/Curtis_Samuel,WR,2022,WAS,16,815,72.5,37,191,1,91,63,658,4,1
15534,Adam Thielen,https://dynastyleaguefootball.com/player/15534/Adam_Thielen,WR,2014,MIN,6,84,20.9,0,0,0,14,8,137,1,0
15534,Adam Thielen,https://dynastyleaguefootball.com/player/15534/Adam_Thielen,WR,2015,MIN,9,184,31.8,4,89,0,18,12,144,0,0
15534,Adam Thielen,https://dynastyleaguefootball.com/player/15534/Adam_Thielen,WR,2016,MIN,16,787,74.8,2,15,0,92,69,967,5,1
15534,Adam Thielen,https://dynastyleaguefootball.com/player/15534/Adam_Thielen,WR,2017,MIN,16,1033,92.5,1,11,0,143,91,1277,4,2
15534,Adam Thielen,https://dynastyleaguefootball.com/player/15534/Adam_Thielen,WR,2018,MIN,16,1011,96.2,5,30,0,155,113,1373,9,1
15534,Adam Thielen,https://dynastyleaguefootball.com/player/15534/Adam_Thielen,WR,2019,MIN,10,443,68.4,4,6,1,48,30,418,6,0
15534,Adam Thielen,https://dynastyleaguefootball.com/player/15534/Adam_Thielen,WR,2020,MIN,15,926,91.8,3,15,0,108,74,925,14,0
15534,Adam Thielen,https://dynastyleaguefootball.com/player/15534/Adam_Thielen,WR,2021,MIN,13,758,83.9,1,2,0,95,67,726,10,0
15534,Adam Thielen,https://dynastyleaguefootball.com/player/15534/Adam_Thielen,WR,2022,MIN,16,1005,91.6,0,0,0,104,68,708,5,0
9993307,Tyquan Thornton,https://dynastyleaguefootball.com/player/9993307/Tyquan_Thornton,WR,2022,NE,12,490,66.7,3,16,1,43,21,234,2,0
9993260,Van Jefferson,https://dynastyleaguefootball.com/player/9993260/Van_Jefferson,WR,2020,LAR,14,238,24.0,1,-1,0,31,19,220,1,0
9993260,Van Jefferson,https://dynastyleaguefootball.com/player/9993260/Van_Jefferson,WR,2021,LAR,16,830,81.1,2,20,0,86,48,771,6,0
9993260,Van Jefferson,https://dynastyleaguefootball.com/player/9993260/Van_Jefferson,WR,2022,LAR,10,439,75.7,0,0,0,38,21,308,3,0
9991377,Zay Jones,https://dynastyleaguefootball.com/player/9991377/Zay_Jones,WR,2017,BUF,14,752,80.0,0,0,0,74,27,316,2,0
9991377,Zay Jones,https://dynastyleaguefootball.com/player/9991377/Zay_Jones,WR,2018,BUF,16,941,88.9,1,0,0,102,56,652,7,0
9991377,Zay Jones,https://dynastyleaguefootball.com/player/9991377/Zay_Jones,WR,2019,OAK,15,643,63.0,1,3,0,46,27,216,0,0
9991377,Zay Jones,https://dynastyleaguefootball.com/player/9991377/Zay_Jones,WR,2020,LV,16,288,26.6,0,0,0,19,14,154,1,0
9991377,Zay Jones,https://dynastyleaguefootball.com/player/9991377/Zay_Jones,WR,2021,LV,16,569,53.7,2,3,0,62,42,519,1,1
9991377,Zay Jones,https://dynastyleaguefootball.com/player/9991377/Zay_Jones,WR,2022,JAC,15,884,86.1,4,18,0,115,78,802,5,0
9992520,Terrace Marshall,https://dynastyleaguefootball.com/player/9992520/Terrace_Marshall,WR,2021,CAR,13,422,47.9,0,0,0,30,17,138,0,0
9992520,Terrace Marshall,https://dynastyleaguefootball.com/player/9992520/Terrace_Marshall,WR,2022,CAR,13,590,74.6,0,0,0,44,26,467,1,0
9993493,KJ Osborn,https://dynastyleaguefootball.com/player/9993493/KJ_Osborn,WR,2020,MIN,8,0,0.0,0,0,0,0,0,0,0,0
9993493,KJ Osborn,https://dynastyleaguefootball.com/player/9993493/KJ_Osborn,WR,2021,MIN,16,735,67.2,1,10,0,78,49,634,6,0
9993493,KJ Osborn,https://dynastyleaguefootball.com/player/9993493/KJ_Osborn,WR,2022,MIN,16,818,74.6,3,6,0,84,55,533,5,0
9900151,Corey Davis,https://dynastyleaguefootball.com/player/9900151/Corey_Davis,WR,2017,TEN,11,516,72.8,0,0,0,65,34,375,0,1
9900151,Corey Davis,https://dynastyleaguefootball.com/player/9900151/Corey_Davis,WR,2018,TEN,16,872,88.4,6,55,0,112,65,891,4,0
9900151,Corey Davis,https://dynastyleaguefootball.com/player/9900151/Corey_Davis,WR,2019,TEN,15,733,76.0,0,0,0,69,43,601,2,0
9900151,Corey Davis,https://dynastyleaguefootball.com/player/9900151/Corey_Davis,WR,2020,TEN,14,718,77.1,0,0,0,92,65,984,5,1
9900151,Corey Davis,https://dynastyleaguefootball.com/player/9900151/Corey_Davis,WR,2021,NYJ,9,450,78.8,0,0,0,59,34,492,4,1
9900151,Corey Davis,https://dynastyleaguefootball.com/player/9900151/Corey_Davis,WR,2022,NYJ,12,574,69.5,0,0,0,62,31,519,2,0
9992461,Hunter Renfrow,https://dynastyleaguefootball.com/player/9992461/Hunter_Renfrow,WR,2019,OAK,13,445,53.0,0,0,0,71,49,605,4,0
9992461,Hunter Renfrow,https://dynastyleaguefootball.com/player/9992461/Hunter_Renfrow,WR,2020,LV,16,550,50.8,0,0,0,76,56,656,2,1
9992461,Hunter Renfrow,https://dynastyleaguefootball.com/player/9992461/Hunter_Renfrow,WR,2021,LV,16,707,66.9,2,7,0,123,99,1025,7,1
9992461,Hunter Renfrow,https://dynastyleaguefootball.com/player/9992461/Hunter_Renfrow,WR,2022,LV,9,337,60.9,0,0,0,43,29,267,1,1
9993272,Khalil Shakir,https://dynastyleaguefootball.com/player/9993272/Khalil_Shakir,WR,2022,BUF,13,260,29.7,0,0,0,18,9,133,1,0
9993098,Mecole Hardman,https://dynastyleaguefootball.com/player/9993098/Mecole_Hardman,WR,2019,KC,16,480,45.2,4,17,0,41,26,538,6,2
9993098,Mecole Hardman,https://dynastyleaguefootball.com/player/9993098/Mecole_Hardman,WR,2020,KC,16,499,45.3,4,31,0,62,41,560,4,2
9993098,Mecole Hardman,https://dynastyleaguefootball.com/player/9993098/Mecole_Hardman,WR,2021,KC,16,558,50.0,7,36,0,72,51,590,2,2
9993098,Mecole Hardman,https://dynastyleaguefootball.com/player/9993098/Mecole_Hardman,WR,2022,KC,8,303,52.9,4,31,2,34,25,297,4,0
9993193,Isaiah Hodgins,https://dynastyleaguefootball.com/player/9993193/Isaiah_Hodgins,WR,2021,BUF,1,4,5.0,0,0,0,0,0,0,0,0
9993193,Isaiah Hodgins,https://dynastyleaguefootball.com/player/9993193/Isaiah_Hodgins,WR,2022,NYG,10,433,65.3,0,0,0,48,37,392,4,1
9992393,Parris Campbell,https://dynastyleaguefootball.com/player/9992393/Parris_Campbell,WR,2019,IND,7,200,41.5,4,34,0,24,18,127,1,1
9992393,Parris Campbell,https://dynastyleaguefootball.com/player/9992393/Parris_Campbell,WR,2020,IND,2,63,42.9,2,16,0,9,6,71,0,0
9992393,Parris Campbell,https://dynastyleaguefootball.com/player/9992393/Parris_Campbell,WR,2021,IND,5,169,52.0,0,0,0,17,10,162,1,0
9992393,Parris Campbell,https://dynastyleaguefootball.com/player/9992393/Parris_Campbell,WR,2022,IND,16,913,84.7,4,32,0,83,57,581,3,0
16389,Odell Beckham,https://dynastyleaguefootball.com/player/16389/Odell_Beckham,WR,2014,NYG,12,771,91.4,7,35,0,130,91,1305,12,1
16389,Odell Beckham,https://dynastyleaguefootball.com/player/16389/Odell_Beckham,WR,2015,NYG,15,999,94.9,1,3,0,158,96,1449,13,0
16389,Odell Beckham,https://dynastyleaguefootball.com/player/16389/Odell_Beckham,WR,2016,NYG,16,1002,94.4,1,9,0,169,101,1367,10,1
16389,Odell Beckham,https://dynastyleaguefootball.com/player/16389/Odell_Beckham,WR,2017,NYG,4,212,77.1,1,8,0,41,25,302,3,0
16389,Odell Beckham,https://dynastyleaguefootball.com/player/16389/Odell_Beckham,WR,2018,NYG,12,716,93.8,5,19,0,124,77,1052,6,1
16389,Odell Beckham,https://dynastyleaguefootball.com/player/16389/Odell_Beckham,WR,2019,CLE,16,1021,95.4,3,10,0,133,74,1035,4,1
16389,Odell Beckham,https://dynastyleaguefootball.com/player/16389/Odell_Beckham,WR,2020,CLE,7,316,70.1,3,72,1,44,23,319,3,0
16389,Odell Beckham,https://dynastyleaguefootball.com/player/16389/Odell_Beckham,WR,2021,LAR,13,615,72.1,2,14,0,77,42,519,5,0
9993963,Jalen Tolbert,https://dynastyleaguefootball.com/player/9993963/Jalen_Tolbert,WR,2022,DAL,8,89,16.3,0,0,0,3,2,12,0,0
9994254,Rashid Shaheed,https://dynastyleaguefootball.com/player/9994254/Rashid_Shaheed,WR,2022,NO,11,248,37.7,3,50,1,30,25,454,2,0
16263,Allen Robinson,https://dynastyleaguefootball.com/player/16263/Allen_Robinson,WR,2014,JAC,10,516,78.2,0,0,0,81,48,548,2,0
16263,Allen Robinson,https://dynastyleaguefootball.com/player/16263/Allen_Robinson,WR,2015,JAC,16,983,92.9,0,0,0,151,80,1400,14,0
16263,Allen Robinson,https://dynastyleaguefootball.com/player/16263/Allen_Robinson,WR,2016,JAC,16,1048,94.2,0,0,0,151,73,883,6,0
16263,Allen Robinson,https://dynastyleaguefootball.com/player/16263/Allen_Robinson,WR,2017,JAC,1,3,4.7,0,0,0,1,1,17,0,0
16263,Allen Robinson,https://dynastyleaguefootball.com/player/16263/Allen_Robinson,WR,2018,CHI,13,765,86.0,1,9,0,94,55,754,4,1
16263,Allen Robinson,https://dynastyleaguefootball.com/player/16263/Allen_Robinson,WR,2019,CHI,16,1025,94.0,1,2,0,153,98,1147,7,0
16263,Allen Robinson,https://dynastyleaguefootball.com/player/16263/Allen_Robinson,WR,2020,CHI,16,911,85.1,1,-1,0,151,102,1250,6,0
16263,Allen Robinson,https://dynastyleaguefootball.com/player/16263/Allen_Robinson,WR,2021,CHI,11,564,82.0,0,0,0,62,36,388,1,0
16263,Allen Robinson,https://dynastyleaguefootball.com/player/16263/Allen_Robinson,WR,2022,LAR,10,562,90.6,0,0,0,52,33,339,3,0
9992535,Marquez Valdes-Scantling,https://dynastyleaguefootball.com/player/9992535/Marquez_Valdes-Scantling,WR,2018,GB,16,692,64.4,2,29,0,72,38,581,2,0
9992535,Marquez Valdes-Scantling,https://dynastyleaguefootball.com/player/9992535/Marquez_Valdes-Scantling,WR,2019,GB,16,559,50.5,2,9,0,57,26,452,2,0
9992535,Marquez Valdes-Scantling,https://dynastyleaguefootball.com/player/9992535/Marquez_Valdes-Scantling,WR,2020,GB,16,794,76.3,4,13,0,63,33,691,6,1
9992535,Marquez Valdes-Scantling,https://dynastyleaguefootball.com/player/9992535/Marquez_Valdes-Scantling,WR,2021,GB,10,440,66.3,0,0,0,54,26,430,3,0
9992535,Marquez Valdes-Scantling,https://dynastyleaguefootball.com/player/9992535/Marquez_Valdes-Scantling,WR,2022,KC,16,742,68.1,1,-3,0,75,39,660,2,0
9992816,Darius Slayton,https://dynastyleaguefootball.com/player/9992816/Darius_Slayton,WR,2019,NYG,14,709,75.3,0,0,0,83,48,740,8,0
9992816,Darius Slayton,https://dynastyleaguefootball.com/player/9992816/Darius_Slayton,WR,2020,NYG,16,877,86.6,2,-1,0,97,50,751,3,1
9992816,Darius Slayton,https://dynastyleaguefootball.com/player/9992816/Darius_Slayton,WR,2021,NYG,12,494,63.6,1,-13,0,55,24,310,1,1
9992816,Darius Slayton,https://dynastyleaguefootball.com/player/9992816/Darius_Slayton,WR,2022,NYG,15,695,68.7,0,0,0,71,46,724,2,1
9992874,David Bell,https://dynastyleaguefootball.com/player/9992874/David_Bell,WR,2022,CLE,15,493,47.2,0,0,0,33,24,214,0,0
16775,DeVante Parker,https://dynastyleaguefootball.com/player/16775/DeVante_Parker,WR,2015,MIA,8,412,77.0,0,0,0,50,26,494,3,0
16775,DeVante Parker,https://dynastyleaguefootball.com/player/16775/DeVante_Parker,WR,2016,MIA,15,735,82.2,0,0,0,88,56,744,4,0
16775,DeVante Parker,https://dynastyleaguefootball.com/player/16775/DeVante_Parker,WR,2017,MIA,13,678,81.3,0,0,0,96,57,670,1,0
16775,DeVante Parker,https://dynastyleaguefootball.com/player/16775/DeVante_Parker,WR,2018,MIA,11,411,65.3,0,0,0,47,24,309,1,0
16775,DeVante Parker,https://dynastyleaguefootball.com/player/16775/DeVante_Parker,WR,2019,MIA,16,914,84.2,0,0,0,128,72,1202,9,0
16775,DeVante Parker,https://dynastyleaguefootball.com/player/16775/DeVante_Parker,WR,2020,MIA,14,726,77.9,0,0,0,103,63,793,4,0
16775,DeVante Parker,https://dynastyleaguefootball.com/player/16775/DeVante_Parker,WR,2021,MIA,9,490,81.8,0,0,0,69,38,503,2,0
16775,DeVante Parker,https://dynastyleaguefootball.com/player/16775/DeVante_Parker,WR,2022,NE,12,489,66.1,0,0,0,40,25,460,1,0
14871,Robert Woods,https://dynastyleaguefootball.com/player/14871/Robert_Woods,WR,2013,BUF,14,910,88.6,2,16,0,85,40,587,3,0
14871,Robert Woods,https://dynastyleaguefootball.com/player/14871/Robert_Woods,WR,2014,BUF,16,899,84.7,0,0,0,104,65,699,5,1
14871,Robert Woods,https://dynastyleaguefootball.com/player/14871/Robert_Woods,WR,2015,BUF,14,774,82.5,1,0,0,80,47,552,3,1
14871,Robert Woods,https://dynastyleaguefootball.com/player/14871/Robert_Woods,WR,2016,BUF,13,634,72.0,1,6,0,76,51,613,1,0
14871,Robert Woods,https://dynastyleaguefootball.com/player/14871/Robert_Woods,WR,2017,LAR,12,649,82.0,2,12,0,85,56,781,5,1
14871,Robert Woods,https://dynastyleaguefootball.com/player/14871/Robert_Woods,WR,2018,LAR,16,1041,94.6,19,157,1,131,86,1219,6,0
14871,Robert Woods,https://dynastyleaguefootball.com/player/14871/Robert_Woods,WR,2019,LAR,15,1010,93.6,17,115,1,140,90,1134,2,0
14871,Robert Woods,https://dynastyleaguefootball.com/player/14871/Robert_Woods,WR,2020,LAR,16,1000,89.3,24,155,2,130,90,935,6,2
14871,Robert Woods,https://dynastyleaguefootball.com/player/14871/Robert_Woods,WR,2021,LAR,9,543,92.5,8,46,1,69,45,556,4,0
14871,Robert Woods,https://dynastyleaguefootball.com/player/14871/Robert_Woods,WR,2022,TEN,16,745,77.6,0,0,0,86,49,487,2,1
9992762,Laviska Shenault,https://dynastyleaguefootball.com/player/9992762/Laviska_Shenault,WR,2020,JAC,14,585,63.9,18,91,0,79,58,600,5,0
9992762,Laviska Shenault,https://dynastyleaguefootball.com/player/9992762/Laviska_Shenault,WR,2021,JAC,15,656,70.1,11,41,0,92,58,557,0,1
9992762,Laviska Shenault,https://dynastyleaguefootball.com/player/9992762/Laviska_Shenault,WR,2022,CAR,12,189,25.8,8,64,1,31,26,264,1,0
9992679,Russell Gage,https://dynastyleaguefootball.com/player/9992679/Russell_Gage,WR,2018,ATL,7,56,12.3,0,0,0,10,6,63,0,0
9992679,Russell Gage,https://dynastyleaguefootball.com/player/9992679/Russell_Gage,WR,2019,ATL,16,527,44.3,4,12,0,74,49,446,1,1
9992679,Russell Gage,https://dynastyleaguefootball.com/player/9992679/Russell_Gage,WR,2020,ATL,16,762,67.9,2,9,0,110,72,786,4,0
9992679,Russell Gage,https://dynastyleaguefootball.com/player/9992679/Russell_Gage,WR,2021,ATL,13,567,72.1,0,0,0,80,57,645,3,2
9992679,Russell Gage,https://dynastyleaguefootball.com/player/9992679/Russell_Gage,WR,2022,TB,12,499,57.7,0,0,0,64,48,411,4,1
9992355,Devin Duvernay,https://dynastyleaguefootball.com/player/9992355/Devin_Duvernay,WR,2020,BAL,16,347,33.8,4,70,0,26,20,201,0,0
9992355,Devin Duvernay,https://dynastyleaguefootball.com/player/9992355/Devin_Duvernay,WR,2021,BAL,15,585,53.2,6,48,0,47,33,272,2,0
9992355,Devin Duvernay,https://dynastyleaguefootball.com/player/9992355/Devin_Duvernay,WR,2022,BAL,14,632,69.1,12,84,1,49,37,407,3,0
9992140,Tim Patrick,https://dynastyleaguefootball.com/player/9992140/Tim_Patrick,WR,2018,DEN,10,342,48.5,3,17,0,41,23,315,1,1
9992140,Tim Patrick,https://dynastyleaguefootball.com/player/9992140/Tim_Patrick,WR,2019,DEN,8,290,57.8,0,0,0,31,16,218,0,0
9992140,Tim Patrick,https://dynastyleaguefootball.com/player/9992140/Tim_Patrick,WR,2020,DEN,15,750,74.3,0,0,0,79,51,742,6,0
9992140,Tim Patrick,https://dynastyleaguefootball.com/player/9992140/Tim_Patrick,WR,2021,DEN,15,807,83.5,0,0,0,75,47,639,5,0
9993549,Kyle Philips,https://dynastyleaguefootball.com/player/9993549/Kyle_Philips,WR,2022,TEN,4,63,26.4,0,0,0,13,8,78,0,2
9993320,Dyami Brown,https://dynastyleaguefootball.com/player/9993320/Dyami_Brown,WR,2021,WAS,14,315,34.2,1,-4,0,25,12,165,0,0
9993320,Dyami Brown,https://dynastyleaguefootball.com/player/9993320/Dyami_Brown,WR,2022,WAS,14,161,16.3,1,15,0,14,5,143,2,0
13870,Marvin Jones,https://dynastyleaguefootball.com/player/13870/Marvin_Jones,WR,2012,CIN,8,333,62.0,3,47,0,32,18,201,1,0
13870,Marvin Jones,https://dynastyleaguefootball.com/player/13870/Marvin_Jones,WR,2013,CIN,16,542,47.9,8,65,0,80,51,712,10,0
13870,Marvin Jones,https://dynastyleaguefootball.com/player/13870/Marvin_Jones,WR,2015,CIN,16,901,85.3,5,33,0,103,65,816,4,0
13870,Marvin Jones,https://dynastyleaguefootball.com/player/13870/Marvin_Jones,WR,2016,DET,15,879,90.9,1,3,0,103,55,930,4,0
13870,Marvin Jones,https://dynastyleaguefootball.com/player/13870/Marvin_Jones,WR,2017,DET,16,1005,96.3,0,0,0,107,61,1101,9,0
13870,Marvin Jones,https://dynastyleaguefootball.com/player/13870/Marvin_Jones,WR,2018,DET,9,538,88.6,0,0,0,62,35,508,5,0
13870,Marvin Jones,https://dynastyleaguefootball.com/player/13870/Marvin_Jones,WR,2019,DET,13,837,90.1,2,0,0,92,62,779,9,0
13870,Marvin Jones,https://dynastyleaguefootball.com/player/13870/Marvin_Jones,WR,2020,DET,16,942,89.8,0,0,0,115,76,978,9,0
13870,Marvin Jones,https://dynastyleaguefootball.com/player/13870/Marvin_Jones,WR,2021,JAC,16,919,91.1,0,0,0,110,66,744,3,0
13870,Marvin Jones,https://dynastyleaguefootball.com/player/13870/Marvin_Jones,WR,2022,JAC,15,673,66.6,0,0,0,75,44,500,3,0
9992299,Richie James,https://dynastyleaguefootball.com/player/9992299/Richie_James,WR,2018,SF,12,185,23.2,0,0,0,14,9,130,1,1
9992299,Richie James,https://dynastyleaguefootball.com/player/9992299/Richie_James,WR,2019,SF,16,207,19.1,2,-1,0,10,6,165,1,0
9992299,Richie James,https://dynastyleaguefootball.com/player/9992299/Richie_James,WR,2020,SF,11,405,54.1,0,0,0,35,23,391,1,2
